Groups,Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
"implementation,mcp",mcp implementation,Informational,70,"1.00,1.00,0.17,0.62,0.17,0.17,0.26,0.45,0.45,0.17,0.17,0.17",61,3.46,0.33,"AI Overview, Video, Related searches",125
"interface,mcp",mcp interface,Informational,90,"0.64,1.00,0.64,1.00,0.64,0.64,0.64,0.41,0.52,0.52,0.64,0.64",71,1.49,0.05,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",40600000
"language,mcp,server",mcp language server,Informational,40,"0.05,1.00,0.64,0.64,0.11,0.00,0.11,0.00,0.11,0.00,0.00,0.00",11,0.00,0.01,"Sitelinks, Video, Related searches",86
"llm,mcp",mcp llm,Informational,880,"1.00,0.68,0.68,0.37,0.25,0.31,0.25,0.16,0.02,0.20,0.16,0.05",65,1.42,0.09,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",126
"ai,mcp,meaning",mcp meaning ai,Informational,480,"0.55,0.67,0.67,0.67,0.45,0.36,0.45,0.24,0.55,0.45,0.76,1.00",53,0.34,0.03,"AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",124
"mcp,meaning",mcp means,Informational,260,"0.23,0.23,0.36,0.67,0.04,0.29,0.29,0.29,0.00,0.07,1.00,0.54",66,0.61,0.01,"AI Overview, Video, Short videos, People also ask, Related searches",130
"mcp,model",mcp model,Informational,210,"1.00,0.65,1.00,0.65,0.65,0.65,0.34,0.43,0.53,0.43,0.65,0.43",72,0.00,0.02,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Things to know",200
"context,mcp,model",mcp model context,Informational,40,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",69,1.32,0.14,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Things to know",108
"context,mcp,model,protocol",mcp model context protocol,Informational,1900,"0.52,1.00,0.52,0.80,0.80,0.80,0.16,0.20,0.20,0.16,0.24,0.52",80,3.05,0.32,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Things to know",159
"context,mcp,model,protocol,specifications",mcp model context protocol specification,Informational,50,"1.00,0.00,0.00,0.05,0.02,0.02,0.00,0.00",59,0.00,0.00,"Reviews, Video, People also ask, Related searches",132
"mcp,overview",mcp overview,Informational,110,"0.52,0.80,1.00,0.66,0.09,0.52,0.33,0.33,0.33,0.33,0.33,0.33",64,3.14,0.22,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",129
"mcp,program",mcp programming,Informational,30,"1.00,0.05,0.52,0.11,0.00,0.00,0.00,0.00,0.23,0.41,0.11,0.41",82,2.60,0.07,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",55200000
"mcp,protocol",mcp protocol,"Informational, Commercial",6600,"1.00,1.00,1.00,0.81,0.54,0.54,0.54,0.29,0.36,0.29,0.36,0.36",68,2.46,0.20,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Things to know, Ads bottom",162
"document,mcp,protocol",mcp protocol documentation,"Informational, Commercial",90,"0.52,0.52,0.52,0.52,1.00,1.00,0.33,0.09,0.09,0.09,0.09,0.09",71,0.00,0.09,"Video, Related searches, Ads top, Ads middle",136
"llm,mcp,protocol",mcp protocol llm,Informational,50,"0.06,0.06,1.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06",70,0.00,0.43,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",158
"document,mcp,server",mcp server documentation,Informational,110,"0.52,0.80,0.52,1.00,0.80,1.00,0.42,0.23,0.33,0.33,0.23,0.33",56,3.11,0.18,"Sitelinks, Video, Related searches",125
"form,full,mcp,server",mcp server full form,Informational,70,"0.04,0.04,0.04,0.08,1.00,0.04,0.04,0.04,0.35,0.04,0.66,0.04",45,0.00,0.02,"Sitelinks, AI Overview, Video, People also ask, Related searches",127
"integration,mcp,server",mcp server integration,Informational,30,"0.81,0.18,0.36,0.18,0.18,0.18,0.63,0.27,0.18,0.81,0.81,1.00",53,1.70,0.25,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",124
"llm,mcp,server",mcp server llm,Informational,170,"0.81,1.00,0.22,0.04,0.06,0.04,0.18,0.04,0.06,0.04,0.04,0.04",53,2.99,0.29,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom",121
"context,mcp,model,protocol,server",mcp server model context protocol,Informational,40,"0.18,1.00,1.00,0.18,1.00,0.18,0.09,0.00,0.00,0.18,0.00,0.00",63,0.00,0.17,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",161
"explained,mcp,servers",mcp servers explained,Informational,50,"0.11,0.11,1.00,0.82,0.64,0.11,0.11,0.52,0.64,0.64,0.82,0.64",51,0.84,0.38,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Ads bottom",3360000
"mcp,standard",mcp standard,Informational,110,"0.53,0.00,1.00,0.05,0.05,0.43,0.07,0.05,0.10,0.43,0.35,0.28",76,0.00,0.01,"Video, Video carousel, Short videos, People also ask, Related searches",129
"mcp,use",mcp use,Informational,480,"0.72,0.39,1.00,0.88,0.72,0.72,0.07,0.17,0.32,0.14,0.17,0.11",39,6.14,0.08,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",129
"mcp,сервер",mcp сервер,Informational,30,"1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",50,1.53,0.08,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",191
"ai,mcp",mcp.ai,Informational,210,"0.00,0.00,1.00,0.26,0.17,0.00,0.00,0.07,0.07",46,0.00,0.33,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask",155000000
"mcp,meaning",meaning of mcp,Informational,30,"0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.81,1.00",59,0.58,0.00,"Sitelinks, AI Overview, Video, Short videos, People also ask, Related searches",59500000
"concept,model,protocol",model concept protocol,Informational,50,"1.00,1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",77,3.04,0.15,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",152
"context,model",model context,Informational,140,"0.53,0.43,0.53,0.34,0.53,1.00,0.65,0.34,0.21,0.03,0.09,0.15",76,4.64,0.02,"Sitelinks, AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches, Things to know, Ads bottom",133
"context,model,protocol",model context protocol,"Informational, Commercial",14800,"1.00,0.81,1.00,0.81,1.00,0.81,0.54,0.30,0.36,0.44,0.44,0.54",76,3.12,0.17,"Sitelinks, AI Overview, Video, People also ask, Related searches, Things to know",157
"ai,context,model,protocol",model context protocol ai,Informational,90,"0.52,0.52,0.52,0.42,1.00,0.23,0.33,0.09,0.52,0.09,0.09,0.33",78,5.38,0.31,"Sitelinks, AI Overview, Video, People also ask, Related searches",154
"anthropic,context,model,protocol",model context protocol anthropic,Navigational,320,"0.36,0.30,1.00,0.24,0.24,0.08,0.05,0.06,0.16,0.05,0.05,0.45",93,4.15,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, Things to know",101
"claude,code,context,model,protocol",model context protocol claude code,Informational,50,"1.00,0.14,0.00,0.00",72,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",140
"context,definition,model,protocol",model context protocol definition,Informational,320,"0.20,0.35,0.20,0.50,0.10,0.05,0.35,0.40,0.65,1.00,0.65,0.25",71,0.00,0.13,"AI Overview, Image pack, Video, Short videos, People also ask, Related searches",132
"context,introduction,model,protocol",model context protocol introduction,Informational,110,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17",54,0.00,0.24,"AI Overview, Video, Video carousel, Related searches",120
"context,ios,model,protocol",model context protocol io,Informational,90,"0.80,1.00,0.80,0.80,0.80,0.80,0.34,0.29,0.29,0.00,0.00,0.00",77,9.24,0.18,"Video, Video carousel, Related searches",102
"context,mcp,model,protocol",model context protocol mcp,Informational,2900,"0.24,0.54,0.36,0.24,0.29,1.00,0.24,0.08,0.24,0.13,0.13,0.13",81,4.20,0.30,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",132
"context,mcp,model,protocol,tutorial",model context protocol mcp tutorial,Informational,40,"0.50,1.00,0.14,0.35,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",43,2.57,0.55,"AI Overview, Video, Video carousel, Short videos, Related searches",165
"context,mcp,model,protocol",model context protocol mcp what is it,Informational,90,"1.00,0.81,0.06,0.00,0.00,0.03,0.09,0.00",50,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",173
"context,model,protocol,tutorial",model context protocol tutorial,Informational,170,"1.00,0.82,0.53,0.35,0.35,0.28,0.10,0.05,0.05,0.05,0.05,0.05",60,1.54,0.20,"Video, Video carousel, Related searches",108
"context,model,protocol",model context protocols,Informational,260,"0.06,0.00,0.24,1.00,0.06,0.10,0.04,0.04,0.05,0.00,0.00,0.01",62,2.56,0.15,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",133
"context,model,provider",model context provider,Informational,140,"1.00,1.00,1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33",54,6.78,0.26,"Image, Video, Video carousel, Short videos, People also ask, Discussions and forums, Related searches",130
"control,model,protocol",model control protocol,Informational,210,"0.81,1.00,0.66,0.54,0.35,0.29,0.29,0.22,0.22,0.29,0.18,0.22",75,2.47,0.13,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",160
"context,model,protocol",model-context-protocol,Informational,320,"0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00",75,1.71,0.12,"AI Overview, Video, Video carousel, People also ask, Related searches, Things to know",220000000
"modelcontext,protocol",modelcontext protocol,Informational,320,"0.13,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",67,1.71,0.12,"Video, Video carousel, Short videos, People also ask, Related searches, Things to know",160
modelcontextprotocol,modelcontextprotocol,Informational,1600,"1.00,0.79,0.79,0.54,0.37,0.29,0.24,0.24,0.41,0.54,1.00,0.41",73,1.71,0.12,"Sitelinks, Video, Video carousel, Related searches, Things to know",131
"claude,mpc",mpc claude,Informational,50,"0.19,0.09,0.19,0.81,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.09",81,10.38,0.06,"Sitelinks, Video, Video carousel, People also ask, Related searches",107
"mpc,servers",mpc servers,Informational,110,"1.00,0.18,1.00,0.53,0.53,1.00,0.24,0.24,0.41,0.00,1.00,0.41",80,1.81,0.05,"Sitelinks, Video, People also ask, Related searches, Ads bottom",123
"context,multi,protocol",multi context protocol,Informational,90,"1.00,1.00,1.00,0.64,0.52,0.17,0.41,0.05,0.52,0.52,0.23,0.11",74,2.94,0.11,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",155
"mcp,official,server",official mcp server,Informational,50,"0.14,0.35,0.78,0.78,0.64,1.00,0.35,0.35,0.21,0.14,0.50,0.35",63,2.40,0.12,"Sitelinks, Video, Related searches",60100000
"mcp,official,servers",official mcp servers,Informational,110,"0.43,0.22,0.18,0.14,0.14,1.00,0.00,0.10,0.10,0.22,0.10,0.08",62,2.40,0.12,"Sitelinks, Video, Related searches, Ads bottom",53700000
mcp,what are mcp,Informational,140,"0.65,0.65,0.65,0.34,0.34,0.42,0.34,0.15,0.65,0.53,1.00,0.80",55,0.37,0.06,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",127
"mcp,tool",what are mcp tools,Informational,140,"0.65,0.65,0.42,0.65,0.42,0.65,0.42,0.34,0.53,0.80,1.00,0.80",44,1.63,0.13,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",131
"components,mcp,system",what are the components of an mcp system,Informational,1300,1.00,50,0.00,0.00,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches, Ads bottom",209
mcp,what does mcp do,Informational,70,"0.41,0.64,0.41,0.29,0.29,0.29,0.29,0.11,0.11,1.00,0.64,1.00",62,1.17,0.04,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",131
"ai,mcp,meaning",what does mcp mean in ai,Informational,110,"0.05,0.28,0.53,0.28,0.43,0.43,0.43,0.66,0.23,0.43,1.00,1.00",58,1.69,0.04,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom",65500000
"mcp,stand",what does mcp stand for,Informational,1300,"0.20,0.27,0.36,0.27,0.27,0.44,0.36,0.20,0.27,0.44,0.66,1.00",71,0.57,0.01,"Sitelinks, AI Overview, Video, Short videos, People also ask, Related searches",110000000
"ai,mcp",what is a mcp ai,Informational,30,"0.48,1.00,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48",53,1.52,0.27,"AI Overview, Reviews, Video, Video carousel, Short videos, People also ask, Related searches",170
"ai,mcp",what is a mcp in ai,Informational,720,"0.04,0.04,1.00,0.18,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.03",41,1.52,0.26,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",192
"context,model,protocol",what is a model context protocol,Informational,170,"0.34,0.34,0.81,0.53,1.00,0.43,0.34,0.28,0.34,0.43,0.65,0.65",77,2.23,0.25,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom",200
"ai,mcp",what is ai mcp,Informational,210,"0.53,0.43,0.66,0.43,0.53,0.53,0.35,0.43,0.43,0.53,0.82,1.00",59,1.67,0.20,"Featured snippet, Video, Video carousel, Short videos, People also ask, Related searches",60
"ai,mcp",what is an mcp ai,Informational,140,"0.42,1.00,0.80,1.00,0.26,0.34,0.26,0.19,0.42,0.42,0.80,0.53",54,2.01,0.18,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",184
"ai,mcp,server",what is an mcp server ai,Informational,50,"0.00,1.00,0.43,0.10,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05",46,0.31,0.23,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",60200000
"form,full,mcp",what is full form of mcp,Informational,40,"0.18,1.00,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",63,0.00,0.33,"AI Overview, Reviews, Video, Short videos, People also ask, Related searches",187
mcp,what is mcp,Informational,12100,"0.54,0.54,0.66,0.44,0.44,0.44,0.36,0.29,0.54,0.66,0.81,1.00",56,0.48,0.05,"Sitelinks, AI Overview, Reviews, Video, People also ask, Related searches",126
"ai,mcp",what is mcp in ai,Informational,3600,"0.54,0.81,0.81,0.54,0.54,0.36,0.43,0.36,0.36,0.54,1.00,1.00",58,1.53,0.24,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",190
"llm,mcp",what is mcp in llm,Informational,30,"1.00,0.60,0.40,1.00,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40",59,1.42,0.17,"Sitelinks, AI Overview, Video, People also ask, Related searches",183
"ai,context,mcp",what is mcp in the context of ai,Informational,70,"0.06,0.06,0.34,0.34,0.34,0.34,0.34,0.65,0.34,0.53,0.53,1.00",46,1.13,0.22,"Sitelinks, AI Overview, Video, Short videos, People also ask, Related searches",45100000
"context,mcp,model,protocol",what is model context protocol mcp,Informational,90,"0.33,0.52,0.52,0.52,0.52,0.80,0.52,0.80,0.80,0.66,0.80,1.00",60,1.24,0.29,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",33000000
mcp,what is the mcp,Informational,210,"0.07,0.06,0.34,1.00,0.03,0.54,0.00,0.03,0.03,0.03,0.18,0.28",71,1.05,0.05,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",121
"mcp,what",whats a mcp,Informational,90,"0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1.00,0.01",,0.58,0.06,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",126
"invented,mcp",who invented mcp,Informational,110,"0.52,0.52,0.80,0.09,0.09,0.52,0.80,0.09,1.00,0.33,0.80,0.52",47,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches",157
"ai,mcp",ai mcp,Informational,2400,"1.00,0.80,1.00,0.80,0.66,0.66,0.44,0.27,0.52,0.66,0.80,1.00",68,4.37,0.31,"AI Overview, Reviews, Image pack, Video, Video carousel, Short videos, People also ask, Discussions and forums, Related searches, Ads bottom, Ads middle",122
"anthropic,mcp,protocol",anthropic mcp protocol,Navigational,210,"0.44,0.36,0.36,0.19,0.15,1.00,0.29,0.05,0.05,0.04,0.02,0.12",83,0.00,0.06,"Sitelinks, Video, Related searches",124
"anthropic,document,mcp,server",anthropic mcp server documentation,Informational,70,"0.00,0.00,1.00,0.34,0.34,1.00,0.34,0.07,0.07,0.07,0.07,0.07",69,0.00,0.33,"Sitelinks, Video, People also ask, Related searches",108
"anthropic,context,mcp,model,protocol",anthropic model context protocol mcp what is it,Informational,70,"0.50,0.78,0.28,0.35,1.00,0.64,0.28,0.00",64,0.00,0.00,"AI Overview, Video, People also ask, Related searches",164
"ai,claude,mcp",claude ai mcp,Informational,110,"0.65,0.82,0.82,0.52,0.40,0.65,0.29,0.29,0.40,0.65,1.00,0.65",47,3.76,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Ads bottom",109
"example,mcp,servers",examples of mcp servers,Informational,70,"0.64,0.78,1.00,1.00,0.78,0.78,0.78,0.14,0.14,0.14,0.78,0.35",67,0.00,0.07,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",1960000
"context,model,protocol,work",how does model context protocol work,Informational,50,"0.28,0.50,0.50,0.21,0.28,1.00,0.35,0.35,0.14,0.35,0.35,0.14",61,1.58,0.24,"Sitelinks, AI Overview, Video",211
"learning,mcp",learn mcp,Informational,90,"1.00,1.00,0.63,0.63,0.36,0.36,1.00,0.63,0.63,0.81,0.81,0.81",52,2.79,0.25,"Sitelinks, AI Overview, Video, Related searches",110
"abbreviation,ai,mcp",mcp ai abbreviation,Informational,40,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00",45,0.00,0.00,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",125
"acronym,ai,mcp",mcp ai acronym,Informational,70,"1.00,0.34,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.06",54,0.00,0.06,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",123
"ai,mcp,meaning",mcp ai meaning,Informational,480,"0.36,0.45,0.55,0.76,0.55,0.55,0.45,0.36,0.45,0.45,0.76,1.00",73,0.34,0.11,"AI Overview, Video, People also ask, Related searches",132
"ai,mcp",mcp and ai,Informational,40,"0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,1.00,0.18",50,4.25,0.52,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",117
"anthropic,doc,mcp",mcp anthropic docs,Informational,90,"1.00,1.00,0.42,0.19,0.19,0.19,0.15,0.07,0.07,0.07,0.07,0.07",54,0.00,0.33,"Video, Related searches",109
"artificial,intelligence,mcp",mcp artificial intelligence,Informational,3600,"0.00,0.02,0.00,0.00,1.00,1.00,0.66,0.54,0.54,0.81,0.81,0.81",63,2.92,0.20,"AI Overview, Video, Video carousel, People also ask, Related searches",128
"basic,mcp",mcp basics,Informational,70,"0.18,0.18,1.00,0.81,1.00,1.00,0.63,0.81,0.63,0.81,0.81,0.81",63,1.38,0.24,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",190
"claude,list,mcp",mcp claude list,Informational,40,"0.14,1.00,0.50,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",53,0.00,0.07,"Sitelinks, AI Overview, Video, Related searches",98
"context,mcp,protocol",mcp context protocol,Informational,110,"1.00,1.00,0.66,0.52,0.52,0.09,0.23,0.19,0.19,0.19,0.19,0.09",65,2.67,0.33,"Sitelinks, Image pack, Video, Video carousel, Related searches, Things to know",167
"definition,mcp",mcp definition,Informational,480,"0.56,0.56,0.68,0.56,0.44,0.56,0.56,0.30,0.44,0.68,0.77,1.00",69,1.06,0.01,"AI Overview, Video, Short videos, People also ask, Related searches",128
"document,mcp",mcp document,Informational,90,"1.00,0.00,0.65,0.53,0.00,0.00,0.19,0.00,0.00,0.34,0.00,0.00",71,1.67,0.07,"Video, Video carousel, People also ask, Related searches",128
